id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
4377,Joseph-Claude Gyau,1,16,0,0.0,0,0.0647172555327415,0,1,0,0,S,Borussia Dortmund,0,0.0,0.0647172555327415,0.0,bundesliga,2014-2015
4378,Tolcay Cigerci,1,17,0,0.0214936826378107,0,0.0,1,0,0,0,S,Hamburger SV,0,0.0214936826378107,0.0214936826378107,0.0,bundesliga,2014-2015
4379,Mitsuru Maruoka,1,10,0,0.0,0,0.0180320460349321,0,1,0,0,S,Borussia Dortmund,0,0.0,0.0180320460349321,0.0,bundesliga,2014-2015
227,Robert Lewandowski,32,2654,30,28.46237726509571,2,3.455625979229808,152,22,2,0,F S,Bayern Munich,28,26.94682390987873,34.54226553440094,8.226694845594466,bundesliga,2015-2016
318,Pierre-Emerick Aubameyang,31,2476,25,28.189756080508232,5,6.562238052487373,118,28,4,0,F M S,Borussia Dortmund,22,25.158649295568463,33.50267868489027,4.430834349244833,bundesliga,2015-2016
224,Thomas Müller,31,2347,20,17.53837887942791,5,7.682950504124165,94,60,4,0,F M S,Bayern Munich,15,12.991718851029871,28.62959842383861,12.631863871589305,bundesliga,2015-2016
191,Chicharito,28,2178,17,12.3923568893224,2,4.098664615303278,64,28,6,0,F S,Bayer Leverkusen,16,11.634580271318557,16.006580881774426,3.7198270820081234,bundesliga,2015-2016
137,Anthony Modeste,34,2878,15,17.55937801487744,3,2.741229949519038,110,19,4,0,F S,FC Cologne,12,14.528271423652768,17.81734480522573,1.7960158083587885,bundesliga,2015-2016
11,Sandro Wagner,32,2475,14,14.355861072894186,4,4.479121780954301,87,28,8,1,F S,Darmstadt,12,11.324834851082414,14.726113840937614,3.997186172753573,bundesliga,2015-2016
26,Salomon Kalou,32,2546,14,9.730116618797185,2,2.194582838565111,55,21,2,0,F M S,Hertha Berlin,12,8.214563263580203,12.436336904764175,3.780631087720394,bundesliga,2015-2016
122,Claudio Pizarro,28,1740,14,11.333149872720242,3,2.811918307095766,46,30,3,0,F M S,Werder Bremen,9,6.786489821970463,10.563265785574911,2.951903006993234,bundesliga,2015-2016
210,Raffael,31,2692,13,10.90536629781127,10,5.690477583557367,70,57,2,0,F S,Borussia M.Gladbach,12,10.147589590400456,21.207764491438866,10.652182018384336,bundesliga,2015-2016
300,Daniel Didavi,31,2447,13,11.13583162240684,3,3.752922952175141,95,41,8,1,F M S,VfB Stuttgart,11,9.6202782522887,15.603661987930536,7.947332223877311,bundesliga,2015-2016
319,Marco Reus,26,1930,12,11.666711691766976,3,6.784378193318844,63,45,2,0,F M S,Borussia Dortmund,11,10.151158336549996,21.491818644106388,7.452971925958991,bundesliga,2015-2016
340,Klaas-Jan Huntelaar,31,2485,12,13.099349036812782,3,3.978565903380513,72,26,2,0,F S,Schalke 04,10,10.068242266774178,15.58320763707161,2.715465985238552,bundesliga,2015-2016
356,Alexander Meier,19,1658,12,7.78406173735857,1,1.970931304618716,49,17,0,1,F M,Eintracht Frankfurt,11,7.026285082101822,7.684183456003666,1.2862597480416298,bundesliga,2015-2016
362,Moritz Hartmann,30,2015,12,12.40049559623003,1,0.929941900074482,53,20,4,0,F S,Ingolstadt,4,6.33836255222559,6.718814278021455,2.3736644331365824,bundesliga,2015-2016
45,Yunus Malli,34,2802,11,10.036162473261356,4,7.182567376643419,64,43,0,0,F M S,Mainz 05,10,9.278466202318668,21.009131278842688,6.7659849636256695,bundesliga,2015-2016
119,Anthony Ujah,32,2327,11,12.4308072142303,2,2.892122296616435,68,27,2,0,F S,Werder Bremen,11,11.673030536621807,13.976039992645385,2.899740234017372,bundesliga,2015-2016
317,Henrikh Mkhitaryan,31,2578,11,11.494967132806778,15,15.881935130804775,81,83,5,0,F M S,Borussia Dortmund,11,11.494967132806778,36.19855739362538,14.731809627264738,bundesliga,2015-2016
29,Vedad Ibisevic,26,2099,10,10.38906529545784,4,2.242935843765736,62,22,5,1,F S,Hertha Berlin,10,10.38906529545784,12.158436208963394,1.9018718153238297,bundesliga,2015-2016
154,André Schürrle,29,1911,9,7.41694263368845,3,3.163845958188176,69,20,5,0,F M S,Wolfsburg,9,7.41694263368845,13.634385418146849,4.776830395683646,bundesliga,2015-2016
170,Nicolai Müller,29,2178,9,5.805017122998834,5,4.526623405516148,37,28,6,0,M S,Hamburger SV,9,5.805017122998834,10.590478666126728,2.1984302336350083,bundesliga,2015-2016
261,Julian Brandt,29,1623,9,4.708301013335586,3,3.707850649952889,30,34,0,0,F M S,Bayer Leverkusen,9,4.708301013335586,10.569634368643165,3.7325986800715327,bundesliga,2015-2016
321,Shinji Kagawa,29,2178,9,6.684759825468063,7,5.904192062094808,31,41,2,0,F M S,Borussia Dortmund,9,6.684759825468063,23.76927861571312,14.92965567484498,bundesliga,2015-2016
324,Adrián Ramos,27,926,9,8.745113225653768,4,2.168009608983993,37,12,0,0,F M S,Borussia Dortmund,9,8.745113225653768,12.316563753411174,2.6578192487359047,bundesliga,2015-2016
83,Kevin Volland,33,2733,8,7.727520177140832,7,5.882112313061953,64,44,8,0,F M S,Hoffenheim,6,5.454190125688911,13.467995904386044,4.618115868419409,bundesliga,2015-2016
88,Mark Uth,25,1400,8,6.232720334082842,1,1.399365982040763,35,15,2,0,F M S,Hoffenheim,8,6.232720334082842,8.22502721939236,2.2614574851468205,bundesliga,2015-2016
115,Fin Bartels,30,2073,8,6.709111643955112,1,2.619294040836394,43,25,5,1,D F M S,Werder Bremen,8,6.709111643955112,11.363344887271523,2.686113279312849,bundesliga,2015-2016
158,Bas Dost,22,1361,8,8.019232641905546,2,2.4591950438916683,40,13,0,0,F S,Wolfsburg,7,7.261456023901701,10.521216809749603,1.9989939089864488,bundesliga,2015-2016
173,Pierre-Michel Lasogga,30,1747,8,7.382961314171553,2,2.816938512958586,53,18,5,0,F S,Hamburger SV,6,5.867649804800749,8.48381032422185,1.1347751542925837,bundesliga,2015-2016
271,Ja-Cheol Koo,29,2098,8,3.953707098960877,1,1.9220726061612368,40,28,6,0,F M S,"Augsburg,Mainz 05",8,3.953707098960877,8.48852102085948,3.483621072024107,bundesliga,2015-2016
337,Leroy Sané,33,2315,8,6.593435367569327,6,4.827641695737839,68,28,4,0,F M S,Schalke 04,8,6.593435367569327,13.50855529680848,3.082219149917364,bundesliga,2015-2016
412,André Hahn,15,738,8,3.239955082535744,1,1.3138907477259636,26,7,1,0,F S,Borussia M.Gladbach,7,2.4821784049272537,4.941498227417469,1.220319952815771,bundesliga,2015-2016
4,Aytac Sulu,33,2970,7,2.427426550537348,0,0.822011913638562,21,10,6,0,D,Darmstadt,7,2.427426550537348,1.7472196761518717,1.613280238583684,bundesliga,2015-2016
46,Jairo Samperio,31,2312,7,3.974474437534809,5,4.537639511749148,39,32,5,0,F M S,Mainz 05,7,3.974474437534809,11.914581515826285,5.092826183885336,bundesliga,2015-2016
47,Yoshinori Muto,20,1499,7,8.975673271343112,2,1.4132977817207577,34,14,2,0,F S,Mainz 05,7,8.975673271343112,10.871129414066672,1.6200952176004648,bundesliga,2015-2016
208,Lars Stindl,30,2598,7,9.708452480845152,8,6.231740418821573,67,54,5,0,F M S,Borussia M.Gladbach,7,8.950675803236663,18.21309846639633,8.651239375583827,bundesliga,2015-2016
349,Artur Sobiech,25,1633,7,5.133016183972359,0,1.2769279377534986,31,20,3,0,F S,Hannover 96,7,5.133016183972359,7.821169087663293,3.16353948879987,bundesliga,2015-2016
2655,Alfred Finnbogason,14,1137,7,6.333673284389079,1,0.520203915424645,33,14,3,0,F S,Augsburg,6,5.57589662168175,7.497105933725834,1.5766866095364094,bundesliga,2015-2016
6,Marcel Heller,33,2938,6,4.62963336519897,5,4.190615249797702,32,29,7,0,M,Darmstadt,6,4.62963336519897,10.794919213280082,3.330959362909198,bundesliga,2015-2016
65,Timo Werner,33,2201,6,12.027157425880432,3,2.9567797780036926,64,21,0,0,F M S,VfB Stuttgart,6,12.027157425880432,16.17470134422183,2.860230216756463,bundesliga,2015-2016
139,Simon Zoller,24,1222,6,3.551991458982229,1,1.3758279960602522,30,9,4,0,F M S,FC Cologne,6,3.551991458982229,5.198844853788614,0.3554189130663872,bundesliga,2015-2016
152,Julian Draxler,24,1777,6,4.504197682254016,5,4.092097207903862,44,37,5,1,F M S,"Schalke 04,Wolfsburg",6,4.504197682254016,13.26459694840014,6.369839306920767,bundesliga,2015-2016
155,Max Kruse,32,2433,6,8.445129308849573,6,4.698330979794264,61,55,3,0,F M S,Wolfsburg,6,8.445129308849573,19.20827424712479,7.963528190739453,bundesliga,2015-2016
186,Karim Bellarabi,33,2608,6,7.056456506252289,11,7.807480677962303,73,44,5,0,F M S,Bayer Leverkusen,6,7.056456506252289,17.9295467287302,6.220662822015584,bundesliga,2015-2016
242,Lukas Hinterseer,28,1721,6,5.191209444776177,0,0.939489190466702,30,14,3,0,F S,Ingolstadt,5,4.433432767167687,5.535970297642052,1.3609116589650512,bundesliga,2015-2016
264,Paul Verhaegh,25,2199,6,5.013801239430904,2,1.1549118515104055,10,16,8,0,D M,Augsburg,0,0.4671411663293838,7.501107186079025,6.220253817737103,bundesliga,2015-2016
327,Fabian Johnson,26,2163,6,4.2753467140719295,4,2.62234827503562,26,28,2,0,M S,Borussia M.Gladbach,6,4.2753467140719295,11.28136945143342,5.339178402908146,bundesliga,2015-2016
339,Eric Maxim Choupo-Moting,28,1863,6,3.571438940241933,2,2.740273097530008,50,35,1,0,F M S,Schalke 04,6,3.571438940241933,10.814641196280718,5.5919429287314415,bundesliga,2015-2016
27,Vladimir Darida,31,2601,5,2.922367885708809,2,3.316172413527965,41,35,6,0,F M S,Hertha Berlin,5,2.922367885708809,12.757465781643988,8.566353917121887,bundesliga,2015-2016
48,Jhon Córdoba,22,1389,5,7.087367437779903,2,1.9759437730535865,30,10,2,0,F S,Mainz 05,5,7.087367437779903,9.563894626684489,2.081261368468404,bundesliga,2015-2016
49,Christian Clemens,28,1722,5,4.803767370060086,3,4.578144136350602,44,30,1,0,F M S,Mainz 05,5,4.803767370060086,10.205395065248013,3.816651001572609,bundesliga,2015-2016
60,Christian Gentner,29,2499,5,4.586843866854906,2,2.5021834187209606,45,27,3,0,M,VfB Stuttgart,5,4.586843866854906,13.637069296091797,8.49759765714407,bundesliga,2015-2016
62,Lukas Rupp,29,2107,5,4.724890563637018,4,4.9277518428862095,39,38,4,0,M S,VfB Stuttgart,5,4.724890563637018,12.712119104340672,6.495932323858142,bundesliga,2015-2016
64,Filip Kostic,30,2608,5,4.821352066472173,5,10.772462528198956,49,79,5,0,M,VfB Stuttgart,4,4.063575388863683,15.816557839512823,6.519289759453386,bundesliga,2015-2016
171,Michael Gregoritsch,25,1432,5,5.430722805671394,2,1.461008945479989,51,19,6,0,F M S,Hamburger SV,5,5.430722805671394,7.138475136831403,3.297291051596403,bundesliga,2015-2016
190,Stefan Kießling,30,1880,5,9.00371415168047,3,2.7456008242443204,41,14,1,0,F S,Bayer Leverkusen,5,9.00371415168047,11.22734802402556,1.965797083452344,bundesliga,2015-2016
205,Mahmoud Dahoud,32,2089,5,2.818859110586345,8,4.181591151282191,39,31,4,0,M S,Borussia M.Gladbach,5,2.818859110586345,13.978135902434587,7.945748968049884,bundesliga,2015-2016
338,Max Meyer,32,2331,5,4.354711272753775,6,3.5714978594332933,46,45,4,0,M S,Schalke 04,5,4.354711272753775,14.108902223408222,6.955217659473419,bundesliga,2015-2016
396,Hiroshi Kiyotake,21,1763,5,2.9805340417660773,6,4.50281897559762,28,60,0,0,F M S,Hannover 96,3,1.4649806790985167,6.319051704369485,2.920447160489857,bundesliga,2015-2016
956,Andrej Kramaric,15,1086,5,6.058104582130909,2,1.0366461966186762,42,9,0,1,F M S,Hoffenheim,4,4.542551212012768,6.666167363524437,1.964948497712612,bundesliga,2015-2016
44,Pablo De Blasis,26,1646,4,4.081184295937419,4,3.4211961776018143,32,23,1,0,M S,Mainz 05,4,4.081184295937419,10.283876530826092,5.908444818109274,bundesliga,2015-2016
81,Jonathan Schmid,23,1455,4,3.155757885426283,0,2.120915040373802,20,24,1,0,F M S,Hoffenheim,4,3.155757885426283,5.44511154294014,2.041691824793816,bundesliga,2015-2016
82,Nadiem Amiri,25,1454,4,2.8920872397720814,4,2.410931706428528,38,34,4,0,F M S,Hoffenheim,4,2.8920872397720814,5.067476199939847,1.8086811527609823,bundesliga,2015-2016
172,Ivo Ilicevic,31,2156,4,4.929748052731156,2,1.955369829200208,44,25,3,0,F M S,Hamburger SV,4,4.929748052731156,8.230343043804169,3.708620697259903,bundesliga,2015-2016
202,Håvard Nordtveit,31,2449,4,0.9974630484357476,1,1.0939753400161862,23,9,4,0,D M S,Borussia M.Gladbach,4,0.9974630484357476,9.050732634030282,8.415502953343093,bundesliga,2015-2016
213,Thorgan Hazard,29,1652,4,6.446666428819299,3,3.5145840737968683,45,36,4,0,F M S,Borussia M.Gladbach,4,6.446666428819299,12.352476676926017,4.133317042142153,bundesliga,2015-2016
222,Arturo Vidal,30,2045,4,3.826817885041237,5,4.571848353371024,52,48,3,0,M S,Bayern Munich,4,3.826817885041237,21.641084372997284,15.68061664327979,bundesliga,2015-2016
226,Kingsley Coman,23,1688,4,4.014389168471098,6,5.347343523055315,36,35,0,0,F M S,Bayern Munich,4,4.014389168471098,13.914219295606015,6.630322180688381,bundesliga,2015-2016
272,Caiuby,26,2215,4,3.73071283660829,5,4.198588641360402,68,38,11,0,F M S,Augsburg,4,3.73071283660829,9.445036774501204,4.711886648088694,bundesliga,2015-2016
273,Raúl Bobadilla,27,1818,4,5.607041492126882,2,2.691964806988836,61,29,2,1,F M S,Augsburg,4,5.607041492126882,8.754789289087057,3.091454479843378,bundesliga,2015-2016
301,Zlatko Junuzovic,30,2360,4,3.618078675121069,10,7.241606321185827,59,84,6,0,F M S,Werder Bremen,4,3.618078675121069,11.695092130452394,5.646665612235665,bundesliga,2015-2016
382,Luc Castaignos,19,940,4,3.370365036651492,1,1.1426832024008036,17,9,1,0,F S,Eintracht Frankfurt,4,3.370365036651492,4.348652601242065,0.4998488780111074,bundesliga,2015-2016
392,Arjen Robben,15,1103,4,5.623194770887494,1,3.1263441145420074,52,27,1,0,F M S,Bayern Munich,3,4.865418085828424,10.378360912203789,4.0890886932611465,bundesliga,2015-2016
393,Douglas Costa,27,1969,4,3.58087589032948,9,7.379719290882349,64,49,1,0,F M S,Bayern Munich,4,3.58087589032948,16.152731724083424,7.544649813324213,bundesliga,2015-2016
8,Jérôme Gondorf,33,2923,3,2.085325966589153,4,3.0465264972299337,23,19,9,0,M,Darmstadt,3,2.085325966589153,9.041204361245036,4.61618716455996,bundesliga,2015-2016
58,Georg Niedermeier,18,1434,3,2.038489925675094,1,1.896821508184076,11,7,5,0,D S,VfB Stuttgart,3,2.038489925675094,3.6584403845481575,2.3869728478603065,bundesliga,2015-2016
98,Kenan Karaman,23,1744,3,3.711768493056297,2,2.4850205443799496,44,20,1,0,M S,Hannover 96,3,3.711768493056297,7.313272284343839,2.97040181607008,bundesliga,2015-2016
134,Marcel Risse,33,2963,3,2.0112688168883324,5,8.184883318841457,47,65,5,0,D F M,FC Cologne,3,2.0112688168883324,12.715057356283069,6.357587464153767,bundesliga,2015-2016
153,Maximilian Arnold,31,2038,3,2.237541790120304,2,3.914162290282548,29,47,4,0,F M S,Wolfsburg,3,2.237541790120304,12.469282485544682,7.934165352024138,bundesliga,2015-2016
169,Lewis Holtby,34,2916,3,2.8854962531477213,2,4.145373750478029,32,44,4,0,M,Hamburger SV,3,2.8854962531477213,9.24617562443018,5.606675026938319,bundesliga,2015-2016
188,Kevin Kampl,23,1760,3,1.861630343832076,2,2.593172108754516,28,19,4,0,M S,"Bayer Leverkusen,Borussia Dortmund",3,1.861630343832076,9.920215111225843,6.770244233310223,bundesliga,2015-2016
189,Hakan Calhanoglu,31,2267,3,5.778483189642429,5,7.707713959738612,87,81,1,0,F M S,Bayer Leverkusen,2,4.263091243803501,12.024914886802437,5.760756090283394,bundesliga,2015-2016
200,Andreas Christensen,31,2790,3,2.6364792101085186,1,0.5904830759391189,15,3,1,0,D M,Borussia M.Gladbach,3,2.6364792101085186,7.215805765241384,5.68532394990325,bundesliga,2015-2016
204,Granit Xhaka,28,2368,3,2.4543982660397887,1,2.3380593564361334,33,22,5,3,M,Borussia M.Gladbach,2,1.6966215884312987,12.88911248743534,11.431431032717228,bundesliga,2015-2016
206,Oscar Wendt,30,2637,3,1.5083918645977974,2,2.7567519545555115,20,28,5,0,D M,Borussia M.Gladbach,3,1.5083918645977974,12.41877843439579,8.76186899561435,bundesliga,2015-2016
207,Ibrahima Traoré,24,1473,3,3.294786551967263,1,5.0852648904547095,41,36,1,0,M S,Borussia M.Gladbach,3,3.294786551967263,9.258948802947998,4.270550296641886,bundesliga,2015-2016
241,Mathew Leckie,32,2476,3,3.628709971904754,0,2.9087228309363127,39,33,9,0,F S,Ingolstadt,3,2.8709332942962646,5.187689908780158,1.971435139887035,bundesliga,2015-2016
262,Leonardo Bittencourt,29,2223,3,3.570865427143872,4,4.4767319317907095,37,38,2,1,M S,FC Cologne,3,3.570865427143872,11.674549881368876,5.209981597959995,bundesliga,2015-2016
270,Alexander Esswein,29,1814,3,2.117980007082224,1,4.269464299082756,47,31,1,0,M S,Augsburg,3,2.117980007082224,7.973908513784409,3.110820260830224,bundesliga,2015-2016
288,Stefan Aigner,31,2403,3,3.521432153880596,3,1.608710034750402,42,25,7,0,F M S,Eintracht Frankfurt,3,3.521432153880596,8.270762680098414,4.292056567966938,bundesliga,2015-2016
291,Haris Seferovic,29,2210,3,5.8111019320786,5,3.5726396292448044,58,26,10,0,F M S,Eintracht Frankfurt,2,5.053325276821852,8.944220040924847,1.9424292175099247,bundesliga,2015-2016
293,Marco Russ,28,2356,3,2.222863035276532,2,1.12931371293962,23,6,9,0,D M S,Eintracht Frankfurt,3,2.222863035276532,6.0577088398858905,4.62573529034853,bundesliga,2015-2016
315,Matthias Ginter,24,1893,3,1.7287980932742355,4,3.0254110684618354,17,21,0,0,D M S,Borussia Dortmund,3,1.7287980932742355,14.550855431705711,11.774498481303452,bundesliga,2015-2016
316,Gonzalo Castro,25,1480,3,2.293620126321912,7,5.245097557082772,19,28,1,0,F M S,Borussia Dortmund,3,2.293620126321912,18.008381931111217,11.493964998051524,bundesliga,2015-2016
332,Joel Matip,34,3060,3,3.1490979539230466,3,1.67934937402606,31,12,3,0,D,Schalke 04,3,3.1490979539230466,10.226637339219453,9.193967120721936,bundesliga,2015-2016
420,Patrick Herrmann,18,625,3,2.620291125029325,1,1.7373898476362228,13,12,0,0,M S,Borussia M.Gladbach,3,2.620291125029325,5.029621725901961,1.0721386773511767,bundesliga,2015-2016
422,Mario Götze,14,959,3,3.3248692266643047,4,2.421283273026347,18,18,1,0,F M S,Bayern Munich,3,3.3248692266643047,8.002973951399326,3.500056315213442,bundesliga,2015-2016
426,Daniel Ginczek,7,630,3,3.7316545210778713,1,1.0057916715741158,18,12,1,0,F,VfB Stuttgart,2,2.973958272486925,4.486751541495323,0.8890571296215057,bundesliga,2015-2016
2638,Alessandro Schöpf,13,465,3,1.6508969627320766,1,0.5522235622629523,14,8,1,0,M S,Schalke 04,3,1.6508969627320766,2.7795896232128143,0.9567197673022748,bundesliga,2015-2016
12,Mario Vrancic,22,1027,2,2.513809114694596,1,1.2074512261897326,14,17,2,0,M S,Darmstadt,2,2.513809114694596,4.630859952419996,1.918260272592306,bundesliga,2015-2016
13,Konstantin Rausch,31,2140,2,2.310374341905117,5,3.4916145969182253,40,35,7,0,M S,Darmstadt,2,2.310374341905117,5.380679405294359,2.2470173370093107,bundesliga,2015-2016
23,Marvin Plattenhardt,33,2970,2,0.6945027261972427,4,4.294352320954204,13,37,5,0,D,Hertha Berlin,2,0.6945027261972427,7.910158159211278,6.791051242500544,bundesliga,2015-2016
28,Mitchell Weiser,29,2430,2,1.3685137517750263,4,2.499967833980918,15,20,7,0,D M S,Hertha Berlin,2,1.3685137517750263,7.807945508509874,5.664367858320475,bundesliga,2015-2016
35,Genki Haraguchi,32,2521,2,2.23473777808249,3,3.8683797772973776,32,28,4,0,F M S,Hertha Berlin,2,2.23473777808249,8.623649969696999,3.089788863435388,bundesliga,2015-2016
42,Julian Baumgartlinger,31,2716,2,1.0040397746488452,1,1.5701714744791389,12,21,7,0,M S,Mainz 05,2,1.0040397746488452,10.124994749203324,8.072454732842743,bundesliga,2015-2016
85,Eduardo Vargas,24,1503,2,2.3889719946309924,3,2.7437062971293926,31,29,1,0,F M S,Hoffenheim,2,2.3889719946309924,6.593224076554179,2.5510705560445786,bundesliga,2015-2016
90,Sebastian Rudy,24,1801,2,1.063292670994997,1,2.096913340501488,14,21,8,1,D M S,Hoffenheim,2,1.063292670994997,6.031287159770727,4.834085637703538,bundesliga,2015-2016
94,Christian Schulz,25,2124,2,1.551616047043353,0,0.0728301713243126,8,5,6,0,D S,Hannover 96,2,1.551616047043353,4.568166112527251,4.520941063761711,bundesliga,2015-2016
96,Salif Sané,31,2753,2,1.4614977454766631,0,0.1645440515130758,37,8,8,0,D M S,Hannover 96,2,1.4614977454766631,6.6655283169820905,6.195673790760338,bundesliga,2015-2016
99,Leon Andreasen,15,1089,2,2.649120799265802,1,0.4534858344122767,19,12,4,0,M S,Hannover 96,2,2.649120799265802,2.615146402269602,0.7724513001739979,bundesliga,2015-2016
111,Jannik Vestergaard,33,2970,2,1.77804719703272,0,0.1873637363314628,35,5,2,0,D M,Werder Bremen,2,1.77804719703272,4.458679761737585,4.268493313342333,bundesliga,2015-2016
129,Dominique Heintz,33,2873,2,0.8360291831195354,0,0.145272197201848,12,4,3,0,D S,FC Cologne,2,0.8360291831195354,4.466813612729311,4.25735380500555,bundesliga,2015-2016
130,Dominic Maroh,25,2122,2,1.9494792129844427,1,0.1888339817523956,19,3,7,0,D S,FC Cologne,2,1.9494792129844427,3.121322378516197,3.086677704006433,bundesliga,2015-2016
140,Yannick Gerhardt,29,1885,2,1.7137410938739777,4,2.693737454712391,25,24,3,0,F M S,FC Cologne,2,1.7137410938739777,8.16143292374909,4.625183872878552,bundesliga,2015-2016
144,Milos Jojic,15,470,2,1.4828121159225702,0,1.5235321298241615,17,15,2,0,M S,FC Cologne,2,1.4828121159225702,3.0039592646062374,1.458638984709978,bundesliga,2015-2016
150,Josuha Guilavogui,30,2332,2,1.6257883431389928,0,0.5513488547876477,23,20,3,0,M S,Wolfsburg,2,1.6257883431389928,9.202816195786,8.40460262261331,bundesliga,2015-2016
157,Daniel Caligiuri,29,1824,2,2.4065817520022392,5,3.513515640050173,41,33,4,0,F M S,Wolfsburg,2,2.4065817520022392,12.325969390571116,8.345828156918287,bundesliga,2015-2016
160,Nicklas Bendtner,13,412,2,1.941760768182576,0,0.4163372814655304,9,2,2,0,F S,Wolfsburg,2,1.941760768182576,2.3820833833888173,0.1117782182991504,bundesliga,2015-2016
194,Admir Mehmedi,28,1322,2,2.3323814533650875,5,3.1140153538435698,28,33,2,0,F M S,Bayer Leverkusen,2,2.3323814533650875,5.952281706035137,2.215366180986166,bundesliga,2015-2016
209,Josip Drmic,19,859,2,2.104517620056868,0,0.8246221169829369,14,5,2,0,F M S,"Borussia M.Gladbach,Hamburger SV",2,2.104517620056868,3.6478260569274426,0.9670239612460136,bundesliga,2015-2016
229,Thiago Alcántara,27,1637,2,2.912358831614256,3,3.5685846246778965,30,37,2,0,M S,Bayern Munich,2,2.912358831614256,14.963577698916197,11.038786232471466,bundesliga,2015-2016
236,Marvin Matip,33,2923,2,2.5026239519938827,1,0.7422668030485511,25,9,5,0,D S,Ingolstadt,2,2.5026239519938827,3.524148561991751,3.158769571222365,bundesliga,2015-2016
243,Stefan Lex,21,874,2,2.933114679530263,0,1.186249177902937,23,14,2,0,F S,Ingolstadt,2,2.933114679530263,3.6306254314258695,0.2150416215881705,bundesliga,2015-2016
